CODEACTE;CODEACTE_LABEL
U257;Echo-doppler veineux - mbre supérieur
U258;Consultation d'anesthésie
U259;Alr par bloc pénien
U260;Alr par bloc ilio-inguinal
U261;Alr par bloc du nerf infra-orbitaire
U262;Pose proth au niveau duodénum sous endos
U263;Pose proth au niveau estomac sous endos
U264;Pose d'une endoprothèse carotidienne
U265;Acte de cytogénétique
U266;Acte de cytohistologie
U267;Photochimiothérapie
U268;Lecture, interprét enregistr polysomnogr
U269;Séance d'hypnothérapie
U270;Séance de photothérapie
U271;Séance de photothérapie intensive
U272;Perfusion d'antibiotiques - 48 heures
U273;Perfusion d'antibiotiques + 48 heures
U274;Vertébroplastie au ciment
U275;PUVA thérapie générale
U276;UVA+B thérapie
U277;UVB thérapie
U278;TL01 thérapie
U279;BALNEO-PUVA thérapie générale
U280;Test à la flécaine
U281;Réinervation du nerf laryngé unilatéral
U282;Réinervation du nerf laryngé bilatéral
U283;Inject toxine botulique ds gl salivaires
U284;Mise en place d'un REVEAL
U285;Administration d'un autre médicament
U286;Thermocoagulation sous AG
U290;Malade sortant ventile
U291;Malade sortant avec une tracheotomie
U292;Malade sortant avec sonde d'intubation
U293;Malade sortant avec un catheter central
U294;Malade sortant avec une sonde urinaire
U295;Malade ventile a l'entree
U296;Malade porteur tracheotomie a l'entree
U297;Malade porteur sonde intubation a entree
U298;Malade porteur cathe central a l'entree
U299;Malade porteur sonde urinaire a l'entree
U300;Phototherapie
U302;Osteosynthese os face sauf mandibule
U303;Echo-endoscopie haute de l'oesophage
U304;Echo-endoscopie haute de l'estomac
U305;Echo-endoscopie haute voies biliaires
U306;Echo-endoscopie haute du pancreas
U307;Echo-endoscopie haute du duodenum
U308;Echo-endoscopie basse de l'anus
U309;Echo-endoscopie basse du rectum
U310;Echo-endoscopie basse du sigmoide
U311;Autre echo-endoscopie
U312;Ileostomie continente de koch
U313;Colectomie +proctect... ss ileostomie...
U314;Hemicolectomie g sans anast pour cancer
U315;Enterotomie + biops extemporanee perop
U316;Endo-anevrismorraphie obliterante
U317;Pose perendos sonde manometrie colique
U318;Echographie de la paroi abdominale
U319;Opacification voies biliaires + scanner
U320;Echo doppler pulse ou couleur vx abdomen
U321;Echographie de l'oesophage
U322;Abdomen sans preparation au lit
U323;Ligature varices oeso sous endoscopie
U325;Ecg avec reflexe oculo-cardiaque
U326;Biopsie hepatique par voie jugulaire
U327;Prelevements hormonaux sinus caverneux
U328;Neurolyse pudendale
U329;Intervention de malone
U330;Chirurgie de modification du transit
U331;Mise en place de clip pour varices oeso
U332;Destruct laser colorant tum gastriq oeso
U333;Dilatation sous scopie de l'oesophage
U334;Coloration vitale de l'oesophage
U335;Implantation d'un neuro-stimulateur dige
U336;Alcoolisation per-op tumeurs hépatiques
U337;Intervention de Altemeier
U338;Résection procidence interne du rectum
U339;Colporectosuspension
U340;Implantation d'un sphincter artificiel
U341;Fenestration kystes bil à ventre ouvert
U342;Electrogastrogramme
U343;Etude de la sensibilité gastrique
U344;Sensibilité anale
U345;Mise en pl. endoscopique  proth. Rectale
U346;Distraction crânio-faciale
U347;Holter glycémique
U400;Etude de l'hydrogene expire
U401;Test a la sueur
U402;Controle de ph metrie oesophagienne
U403;Barostat estomac
U404;Chimisme gastrique
U405;Ph-metrie gastrique des 24 heures
U406;Manometrie duodenale
U407;Manometrie du grele
U408;Manometrie colique
U409;Complience rectale
U410;Potentiels evoques ano-corticaux
U411;Emg anale quadrant par quadrant
U412;Temps de latence bulbo-(clitorido)-anal
U413;Enreg fibre unique (sphincter anal)
U414;Barostat rectum
U415;Tubage duodenal, recherche microcristaux
U416;Bio-feed back anal
U417;Alimentation enterale
U418;Alimentation parenterale
U419;Tamponnement oeso par sonde ó ballonet
U420;Controle ph metrique oesophagien per-op
U421;Controle manometrique oesophagien per-op
U422;Biopsie dig per-op sf rectum, canal anal
U423;Stomie laterale
U424;Stomie terminale
U425;Diverticulopexie
U426;Deconnexion azygo-portale (siugura)
U427;Transsection oeso isolee pr ht portale
U428;Gastroscopie per-operatoire
U429;Anastomose oeso-jejunale avec anse grele
U430;Anastomose oeso-jejunale avec anse en y
U431;Exclusion duodenale (fermeture antrale..
U432;Resection de grele radique
U433;Colostomie laterale terminalisee
U434;Transposition de colostomie
U435;Intubation colique pr detorsion, urgence
U436;Biopsie chir pour tumeur ampoule rectale
U437;Anastomose haute sus-peritoneale
U438;Anastomose basse sous-peritoneale
U439;Ttt rectocele par voie rectale, sullivan
U440;Kystographie pancreatique per-operatoire
U441;Transplant hepatique & conserv vein cave
U442;Transplant hepatique ss conserv v cave
U443;Ttt chir kystes non parasitaires du foie
U444;Autres interv sur les voies biliaires
U445;Biopsie per-operatoire de la thyroide
U446;Biopsie para-thyroidienne per-operatoire
U447;Stripping de l'oesophage
U448;Cure rgo par voie abdominale (nissen)
U449;Controle ph metrique gastrique per op
U450;Controle manometrique gastrique per op
U451;Anast gastr-duod ap gast-ctomie partiell
U452;Anast oeso-gastr ap gast-ctomie pole sup
U453;Autres interventions sur le duodenum
U454;Transposition d'enterostomie
U455;Resection partielle de grele (25<>100cm)
U456;Jejunostomie d'alimentation
U457;Fibroscopie duodenale per-operatoire
U458;Controle ph. metrique duodenal per-op
U459;Controle manometrique duodenal per-op
U460;Fibroscopie du grele per operatoire
U461;Controle manometrique rectal per-op
U462;Hepatectomie totale
U463;Pose endos sonde gastrostomie per cut
U464;Retrait sonde gastrostomie per cutanee
U465;Anastomose grelo-grelique sai
U466;Delorme cure prolapsus rectal/voie basse
U467;Anastomose pancreatico-jejunale sai
U468;Anastomose pancreatico-gastrique
U469;Colon aux hydrosolubles
U470;Oesophage aux hydrosolubles
U471;Estomac-duodenum aux hydrosolubles
U472;Grele aux hydrosolubles
U473;Pose de sonde sous scopie
U474;Peritoneographie
U475;Thyroidectomie goitre plongeant/cervicot
U476;Coloscopie per operatoire
U477;Ph-metrie oesophagienne des 3 heures
U478;Manometrie oesophagienne avec repas
U479;Distension oesophagienne avec ballonnet
U480;Perfusion acide
U481;Test pharmacologique (oesophage)
U482;Etude basale
U483;Repas fictif
U484;Test a la pentagastrine
U485;Test a la secretine
U486;Manometrie sigmoidienne
U487;Volume maximum tolerable
U488;Continence rectale aux liquides
U489;Echo-endoscopie du rectum
U490;Echographie des glandes parathyroides
U491;Aspiration digestive
U492;Pose de sonde naso-gastrique
U493;Abaissement ano-rectal par voie sacree
U494;Echographie du creux inguinal
U495;Echo-doppler couleur du creux inguinal
U496;Ingestion de baryte
U497;Etude de la reponse au repas reel
U498;Vidange digestive
U499;Test au debridat
U500;Explorations fonctionnelles
U501;Reeducation mictionnelle
U502;Electrocoag des glandes para-uretrales
U503;Ureterectomie segmt & retab continuite
U504;Stomie cutanee continente vessie ou neo
U505;Cure instillat intravesic pr hematurie
U506;Allong tubulisat uretrale/plastie vesic
U507;Resect segmt uretrale + anast t-terminal
U508;Uretroplastie par lambeau libre
U509;Uretroplastie par lambeau pedicule
U510;Uretroplastie + recouvrement proximite
U511;Ttt chir fuites vein pr impuis sexuelle
U512;Drainage d'un hematome ou abces scrotal
U513;Drain collection retroperiton + retzius
U514;Exerese tumeur retro & sousperitoneale
U515;Dilatation endos d'une stenose ureterale
U516;Incision endos d'une stenose ureterale
U517;Ablat tt ou sgmt prothese sphincterienne
U518;Pyelographie par drain
U519;Pyelographie desc/ponct thorac sous echo
U520;Voie d'abord lombaire
U521;Pot evoques bulbo-(clitorido)-corticaux
U522;Apprentissage des autosondages urinaires
U523;Dialyse conventionnelle
U524;Test pharmacologique
U525;Ultrafiltration sans dialyse
U526;Dialyse sur catheter
U527;Dialyse en urgence
U528;Retouche de derivation urinaire
U529;Echographie vesicale
U530;Controle echo de prothese de sphincter
U531;Echo-doppler couleur & pulse des bourses
U532;Echographie uretrale chez l'homme
U533;Echographie uretrale chez la femme
U534;Ablation de sonde urinaire
U535;Exerese d'un polype uretral
U536;Catalogue mictionnel
U537;Mesure du residu post-mictionnel
U538;Epreuve de toux
U539;Tps latence bulbo-(clitorido)-caverneux
U540;Coelio exploratrice, recherche testicule
U541;Coelio ligature vx avant abais testicule
U542;Injection sclerosante per op varicocele
U543;Reconstitution du prepuce
U544;Plastie du fourreau
U545;Circoncision therapeutique
U546;Intervention de fowler
U547;Interv fowler ap ligature vx spermatique
U548;Bilan urodynamique
U549;Ttt/v endo-uretere jonct pyelo-ureterale
U550;Biopsie endoscopique de lesions vessie
U551;Resection du dome saillant kyste du rein
U552;Anastomose interureterale croisee
U553;Neo-vessie rectale (goheim)
U554;Aspiration de spermatocele
U555;Pose unilat syst anti-reflux vesic-urete
U556;Uretroplastie/gref muqueuse vesic libre
U557;Liberation d'adherences preputiales
U558;Fixation preventive d'un testicule
U559;Cure tors ss fixat contro-lat testicule
U560;Ttt par laser d'un adenome prostatique
U561;Electrocoagulation uretre prostatique
U562;Pyelomanometrie
U563;Echo-doppler renal
U564;Exploration de sterilite, ponction sperm
U565;Chir incont urin hom/inj teflon ou autre
U566;Plastie jonct pyelo-ureterale ss coelio
U567;Extraction percut ce cavite renale/nlpc
U568;Stent de l'uretere
U569;Extraction endoscopique c.e. vesical
U570;Cavernographie
U571;Embolisation de varicocèle
U572;Pose prothèse urétrale interne femme
U573;Antibiothérapie post-dialyse
U574;Problème de pronction > 10 minutes
U575;Chute de T.A. grave ou > 3 chutes
U576;Surveillance hémodynamique itensifiée
U577;Problème d'hémostase > 10 minutes
U578;Hémodialyse en post-greffe immédiate
U579;Groupe 1 d'hémodialyse
U580;Groupe 2 d'hémodialyse
U581;Groupe 3 d'hémodialyse
U582;Groupe 4 d'hémodialyse
U583;Lithrotritie extracorporelle vésicale
U584;Injection intravésicale toxine botulique
U585;Préparation isolée d'un greffon
U590;Uiv avec cliches angiographiques
U600;Biopsie per op du col de l'uterus
U601;Biopsie per op de l'endometre
U602;Reanimation n-ne en salle de travail
U603;Potentiels evoques corticaux du clitoris
U604;Mise en place de harpon (sein)
U605;Echographie doppler couleur du sein
U606;I.r.m. sein sans inj produit contraste
U607;I.r.m. sein avec inj produit contraste
U608;I.r.m. sein +/- inj produit contraste
U609;Ligature des trompes par endoscopie
U610;Mammographie ap ponct & insufflat kystes
U611;Echographie-doppler pulse du sein
U612;I.r.m. pelvimetrie
U613;Amnio-infusion
U614;Mesure saturation fœtale pdt le travail
U615;Destruct muq utérus/thermoncontact/vagin
U616;Ablation implant pharmacologique souscut
U617;Pose d'Implanon
U618;Macrobiops assist/vide/ve transcut écho
U619;Macrobiops assist/vide/ve transcut radi
U690;Ph-metrie au niveau du cordon ombilical
U700;Enreg polysomnographique lourd avec eeg
U701;Enreg polysomnographique lourd sans eeg
U702;Enreg polysomnographique de depistage
U703;Kine resp & entrainement muscles resp
U704;Desensibilisation sai
U705;Desensibilisation acceleree
U706;Brossage bronchique
U707;Prelevmt bronchique protege endoscopique
U708;Insufflation de plevre
U709;Acupuncture
U710;Ponction transcarenaire (transbronchique
U711;Pose d'oxycatheter
U712;Ventilation assistee ; pression negative
U713;Cpap urgence respiratoire
U714;Cpap syndrome d'apnee du sommeil
U715;Oxygenotherapie
U716;Autre interv d'exerese sur le poumon
U717;Autre interv sur la paroi thoracique
U718;Radioscopie thoracique
U719;Bronchographie
U720;Bronchoscopie rigide
U721;Ponction pleurale evacuatrice
U722;Pose d'une sonde a visee hemostatique
U723;Test a lecture immediate, venin
U724;Test a lecture immediate, aliments
U725;Test a lecture immediate, medicaments
U726;Test lecture immediate, pneumo-allergene
U727;Test lecture retardee, antig mycosiques
U728;Test a lecture retardee, microbiens
U729;Test a lecture retardee, agent chimique
U730;Desensibilisation au venin
U731;Autre desensibilisation
U732;Fibro-bronchoscopie per-operatoire
U733;Pleuroscopie ou thoracoscopie per-op
U734;Mediastinoscopie per-operatoire
U735;Broncho-aspiratoire therapeutique per-op
U736;Changement de canule
U737;Mesure trans-cutanee de la po2 (tcpo2)
U738;Dilatation tracheale
U739;Pose endoscopique proth endobronchique
U740;Scan poumon mediastin ss inj coupe fine
U741;Ablation de sonde d'intubation
U742;Ablation de sonde de la tracheotomie
U743;Arret de la ventilation
U744;Exsufflation de plevre
U745;Bronchoscopie + photodetection au laser
U746;Echographie des sinus
U747;Larynx en agrandissement
U748;Scanner du thorax multimetrique
U749;Destruction laser colorant tumeur pulm
U750;Test d'évaluation à l'attention
U751;Obstruction bronchique par spigot
U790;Radiographie pulmonaire au lit
U791;Monitoring card-resp pr mort subite n-ne
U792;Surfactant exogene
U793;H.f.o.
U794;Traitement vasodilatateur pulmonaire
U795;Traitement bronchodilatateur
U800;Pontage pour atherome
U801;Pontage & m a pl greffe pour anevrysme
U802;Pontage par le trou obturateur
U803;Pontage perineal
U804;Pontage aorto-aort & m a pl gref pr anev
U805;Autre intervention sur l'aorte
U806;Reimplant art renale dans aorte ou proth
U807;Pontage hepato-renal
U808;Pontage entre aorte coeliaque & art ren
U809;Voie d'abord axillaire
U810;Voie d'abord sus-claviculaire
U811;Voie d'abord femorale
U812;Voie d'abord poplitee
U813;Cure d'anevrysme sur prothese
U814;Cure stenose anastomotique sur prothese
U815;Pont avec veine saphene utilisee in situ
U816;Pont avec vein saphene utilisee inversee
U817;Pontage prothetique
U818;Fistule arterio-veineuse adjuvante
U819;Autre tech d'anastomose inf (linton,cuff
U820;Phlebectomie selon muller
U821;Filtre cave definitif
U822;Filtre cave temporaire
U823;Abord chirurgical
U824;Sympathectomie chimique
U825;Angiopl elarg isolee art femoro-poplitee
U826;Angioplastie elarg isolee art jambiere
U827;Atherectomie chirurgicale
U828;Pose endo-prothèse artérielle (mbre inf)
U829;Autre tech de restauration endo-luminale
U830;Thrombolytiques in-situ
U831;Thrombolytiques par voie veineuse
U832;Thrombolytiques per operatoire
U833;Stimulation medullaire (ttt douleur)
U834;Materiel veineux
U835;Materiel prothetique
U836;Autre materiel non prothetique
U837;Mesure du debit cardiaque sai
U838;Throm-tomie vci et/ou sus-ren, ab direct
U839;Autre interv sur veine cave inferieure
U840;Autre interv sur veine cave superieure
U841;Autre interv sur veine porte & branches
U842;Doppler arteriel
U843;Radio-frequence
U844;Rotablator
U845;Angioscopie
U846;Atherectomie
U847;Clampage d'une ou des 2 arteres renales
U848;Pose de catheter veineux central
U849;Pose de catheter veineux peripherique
U850;Monitorage cardio-respiratoire
U851;Echange plasmatique
U852;M a plat-gref proth, anev aorte coeliaq
U853;Endarteriectomie aorte coeliaq +branches
U854;Trajet extra-anatomique
U855;Trajet trans-osseux
U856;Pont veine saphene non inversee ex-situ
U857;Angioplastie trans-luminale sur pontage
U858;Embolisation arterielle
U859;Controle de defibrillateur implantable
U860;Repositionnement de sonde de pace maker
U861;Ablation de catheter central
U862;Ablation de catheter peripherique
U863;Transfusion homologue
U864;Pontage ilio-femoral
U865;Pontage ilio-iliaque
U866;Endarteriectomie iliaque
U867;Pontage poplito-jambier
U868;Arterialisation du membre inferieur
U869;Lavage vasculaire des membres
U870;Angioplastie endo-lum ilio-fem percut...
U871;Angioplastie endo-lum ilio-fem perop...
